user_id,item_id,rank
778,311,1.0
778,312,2.0
778,313,3.0
778,314,4.0
778,345,5.0
778,455,6.0
778,582,7.0
778,673,8.0
778,708,9.0
778,951,10.0
778,975,11.0
778,1072,12.0
778,1084,13.0
778,1264,14.0
778,1418,15.0
778,1655,16.0
778,1757,17.0
778,2252,18.0
778,2313,19.0
778,2334,20.0
778,2405,21.0
778,2488,22.0
778,2525,23.0
778,2542,24.0
778,2555,25.0
778,2570,26.0
778,2577,27.0
778,2648,28.0
778,2649,29.0
778,2651,30.0
779,311,1.0
779,312,2.0
779,313,3.0
779,314,4.0
779,345,5.0
779,455,6.0
779,582,7.0
779,673,8.0
779,708,9.0
779,951,10.0
779,975,11.0
779,1072,12.0
779,1084,13.0
779,1264,14.0
779,1418,15.0
779,1655,16.0
779,1757,17.0
779,2252,18.0
779,2313,19.0
779,2334,20.0
779,2405,21.0
779,2488,22.0
779,2525,23.0
779,2542,24.0
779,2555,25.0
779,2570,26.0
779,2577,27.0
779,2648,28.0
779,2649,29.0
779,2651,30.0
780,311,1.0
780,312,2.0
780,313,3.0
780,314,4.0
780,345,5.0
780,455,6.0
780,582,7.0
780,673,8.0
780,708,9.0
780,951,10.0
780,975,11.0
780,1072,12.0
780,1084,13.0
780,1264,14.0
780,1418,15.0
780,1655,16.0
780,1757,17.0
780,2252,18.0
780,2313,19.0
780,2334,20.0
780,2405,21.0
780,2488,22.0
780,2525,23.0
780,2542,24.0
780,2555,25.0
780,2570,26.0
780,2577,27.0
780,2648,28.0
780,2649,29.0
780,2651,30.0
781,311,1.0
781,312,2.0
781,313,3.0
781,314,4.0
781,345,5.0
781,455,6.0
781,582,7.0
781,673,8.0
781,708,9.0
781,951,10.0
781,975,11.0
781,1072,12.0
781,1084,13.0
781,1264,14.0
781,1418,15.0
781,1655,16.0
781,1757,17.0
781,2252,18.0
781,2313,19.0
781,2334,20.0
781,2405,21.0
781,2488,22.0
781,2525,23.0
781,2542,24.0
781,2555,25.0
781,2570,26.0
781,2577,27.0
781,2648,28.0
781,2649,29.0
781,2651,30.0
782,311,1.0
782,312,2.0
782,313,3.0
782,314,4.0
782,345,5.0
782,455,6.0
782,582,7.0
782,673,8.0
782,708,9.0
782,951,10.0
782,975,11.0
782,1072,12.0
782,1084,13.0
782,1264,14.0
782,1418,15.0
782,1655,16.0
782,1757,17.0
782,2252,18.0
782,2313,19.0
782,2334,20.0
782,2405,21.0
782,2488,22.0
782,2525,23.0
782,2542,24.0
782,2555,25.0
782,2570,26.0
782,2577,27.0
782,2648,28.0
782,2649,29.0
782,2651,30.0
783,311,1.0
783,312,2.0
783,313,3.0
783,314,4.0
783,345,5.0
783,455,6.0
783,582,7.0
783,673,8.0
783,708,9.0
783,951,10.0
783,975,11.0
783,1072,12.0
783,1084,13.0
783,1264,14.0
783,1418,15.0
783,1655,16.0
783,1757,17.0
783,2252,18.0
783,2313,19.0
783,2334,20.0
783,2405,21.0
783,2488,22.0
783,2525,23.0
783,2542,24.0
783,2555,25.0
783,2570,26.0
783,2577,27.0
783,2648,28.0
783,2649,29.0
783,2651,30.0
784,311,1.0
784,312,2.0
784,313,3.0
784,314,4.0
784,345,5.0
784,455,6.0
784,582,7.0
784,673,8.0
784,708,9.0
784,951,10.0
784,975,11.0
784,1072,12.0
784,1084,13.0
784,1264,14.0
784,1418,15.0
784,1655,16.0
784,1757,17.0
784,2252,18.0
784,2313,19.0
784,2334,20.0
784,2405,21.0
784,2488,22.0
784,2525,23.0
784,2542,24.0
784,2555,25.0
784,2570,26.0
784,2577,27.0
784,2648,28.0
784,2649,29.0
784,2651,30.0
785,311,1.0
785,312,2.0
785,313,3.0
785,314,4.0
785,345,5.0
785,455,6.0
785,582,7.0
785,673,8.0
785,708,9.0
785,951,10.0
785,975,11.0
785,1072,12.0
785,1084,13.0
785,1264,14.0
785,1418,15.0
785,1655,16.0
785,1757,17.0
785,2252,18.0
785,2313,19.0
785,2334,20.0
785,2405,21.0
785,2488,22.0
785,2525,23.0
785,2542,24.0
785,2555,25.0
785,2570,26.0
785,2577,27.0
785,2648,28.0
785,2649,29.0
785,2651,30.0
786,1575,1.0
786,2904,2.0
786,4224,3.0
786,6547,4.0
786,9989,5.0
786,10087,6.0
786,11111,7.0
786,11741,8.0
786,19815,9.0
786,21881,10.0
786,22319,11.0
786,311,12.0
786,312,13.0
786,313,14.0
786,314,15.0
786,345,16.0
786,455,17.0
786,582,18.0
786,673,19.0
786,708,20.0
786,951,21.0
786,975,22.0
786,1072,23.0
786,1084,24.0
786,1264,25.0
786,1418,26.0
786,1655,27.0
786,1757,28.0
786,2252,29.0
786,2313,30.0
787,311,1.0
787,312,2.0
787,313,3.0
787,314,4.0
787,345,5.0
787,455,6.0
787,582,7.0
787,673,8.0
787,708,9.0
787,951,10.0
787,975,11.0
787,1072,12.0
787,1084,13.0
787,1264,14.0
787,1418,15.0
787,1655,16.0
787,1757,17.0
787,2252,18.0
787,2313,19.0
787,2334,20.0
787,2405,21.0
787,2488,22.0
787,2525,23.0
787,2542,24.0
787,2555,25.0
787,2570,26.0
787,2577,27.0
787,2648,28.0
787,2649,29.0
787,2651,30.0
788,311,1.0
788,312,2.0
788,313,3.0
788,314,4.0
788,345,5.0
788,455,6.0
788,582,7.0
788,673,8.0
788,708,9.0
788,951,10.0
788,975,11.0
788,1072,12.0
788,1084,13.0
788,1264,14.0
788,1418,15.0
788,1655,16.0
788,1757,17.0
788,2252,18.0
788,2313,19.0
788,2334,20.0
788,2405,21.0
788,2488,22.0
788,2525,23.0
788,2542,24.0
788,2555,25.0
788,2570,26.0
788,2577,27.0
788,2648,28.0
788,2649,29.0
788,2651,30.0
789,311,1.0
789,312,2.0
789,313,3.0
789,314,4.0
789,345,5.0
789,455,6.0
789,582,7.0
789,673,8.0
789,708,9.0
789,951,10.0
789,975,11.0
789,1072,12.0
789,1084,13.0
789,1264,14.0
789,1418,15.0
789,1655,16.0
789,1757,17.0
789,2252,18.0
789,2313,19.0
789,2334,20.0
789,2405,21.0
789,2488,22.0
789,2525,23.0
789,2542,24.0
789,2555,25.0
789,2570,26.0
789,2577,27.0
789,2648,28.0
789,2649,29.0
789,2651,30.0
790,311,1.0
790,312,2.0
790,313,3.0
790,314,4.0
790,345,5.0
790,455,6.0
790,582,7.0
790,673,8.0
790,708,9.0
790,951,10.0
790,975,11.0
790,1072,12.0
790,1084,13.0
790,1264,14.0
790,1418,15.0
790,1655,16.0
790,1757,17.0
790,2252,18.0
790,2313,19.0
790,2334,20.0
790,2405,21.0
790,2488,22.0
790,2525,23.0
790,2542,24.0
790,2555,25.0
790,2570,26.0
790,2577,27.0
790,2648,28.0
790,2649,29.0
790,2651,30.0
791,311,1.0
791,312,2.0
791,313,3.0
791,314,4.0
791,345,5.0
791,455,6.0
791,582,7.0
791,673,8.0
791,708,9.0
791,951,10.0
791,975,11.0
791,1072,12.0
791,1084,13.0
791,1264,14.0
791,1418,15.0
791,1655,16.0
791,1757,17.0
791,2252,18.0
791,2313,19.0
791,2334,20.0
791,2405,21.0
791,2488,22.0
791,2525,23.0
791,2542,24.0
791,2555,25.0
791,2570,26.0
791,2577,27.0
791,2648,28.0
791,2649,29.0
791,2651,30.0
792,311,1.0
792,312,2.0
792,313,3.0
792,314,4.0
792,345,5.0
792,455,6.0
792,582,7.0
792,673,8.0
792,708,9.0
792,951,10.0
792,975,11.0
792,1072,12.0
792,1084,13.0
792,1264,14.0
792,1418,15.0
792,1655,16.0
792,1757,17.0
792,2252,18.0
792,2313,19.0
792,2334,20.0
792,2405,21.0
792,2488,22.0
792,2525,23.0
792,2542,24.0
792,2555,25.0
792,2570,26.0
792,2577,27.0
792,2648,28.0
792,2649,29.0
792,2651,30.0
793,311,1.0
793,312,2.0
793,313,3.0
793,314,4.0
793,345,5.0
793,455,6.0
793,582,7.0
793,673,8.0
793,708,9.0
793,951,10.0
793,975,11.0
793,1072,12.0
793,1084,13.0
793,1264,14.0
793,1418,15.0
793,1655,16.0
793,1757,17.0
793,2252,18.0
793,2313,19.0
793,2334,20.0
793,2405,21.0
793,2488,22.0
793,2525,23.0
793,2542,24.0
793,2555,25.0
793,2570,26.0
793,2577,27.0
793,2648,28.0
793,2649,29.0
793,2651,30.0
794,311,1.0
794,312,2.0
794,313,3.0
794,314,4.0
794,345,5.0
794,455,6.0
794,582,7.0
794,673,8.0
794,708,9.0
794,951,10.0
794,975,11.0
794,1072,12.0
794,1084,13.0
794,1264,14.0
794,1418,15.0
794,1655,16.0
794,1757,17.0
794,2252,18.0
794,2313,19.0
794,2334,20.0
794,2405,21.0
794,2488,22.0
794,2525,23.0
794,2542,24.0
794,2555,25.0
794,2570,26.0
794,2577,27.0
794,2648,28.0
794,2649,29.0
794,2651,30.0
795,311,1.0
795,312,2.0
795,313,3.0
795,314,4.0
795,345,5.0
795,455,6.0
795,582,7.0
795,673,8.0
795,708,9.0
795,951,10.0
795,975,11.0
795,1072,12.0
795,1084,13.0
795,1264,14.0
795,1418,15.0
795,1655,16.0
795,1757,17.0
795,2252,18.0
795,2313,19.0
795,2334,20.0
795,2405,21.0
795,2488,22.0
795,2525,23.0
795,2542,24.0
795,2555,25.0
795,2570,26.0
795,2577,27.0
795,2648,28.0
795,2649,29.0
795,2651,30.0
796,6547,1.0
796,8074,2.0
796,11617,3.0
796,11757,4.0
796,16498,5.0
796,19815,6.0
796,311,7.0
796,312,8.0
796,313,9.0
796,314,10.0
796,345,11.0
796,455,12.0
796,582,13.0
796,673,14.0
796,708,15.0
796,951,16.0
796,975,17.0
796,1072,18.0
796,1084,19.0
796,1264,20.0
796,1418,21.0
796,1655,22.0
796,1757,23.0
796,2252,24.0
796,2313,25.0
796,2334,26.0
796,2405,27.0
796,2488,28.0
796,2525,29.0
796,2542,30.0
797,311,1.0
797,312,2.0
797,313,3.0
797,314,4.0
797,345,5.0
797,455,6.0
797,582,7.0
797,673,8.0
797,708,9.0
797,951,10.0
797,975,11.0
797,1072,12.0
797,1084,13.0
797,1264,14.0
797,1418,15.0
797,1655,16.0
797,1757,17.0
797,2252,18.0
797,2313,19.0
797,2334,20.0
797,2405,21.0
797,2488,22.0
797,2525,23.0
797,2542,24.0
797,2555,25.0
797,2570,26.0
797,2577,27.0
797,2648,28.0
797,2649,29.0
797,2651,30.0
798,311,1.0
798,312,2.0
798,313,3.0
798,314,4.0
798,345,5.0
798,455,6.0
798,582,7.0
798,673,8.0
798,708,9.0
798,951,10.0
798,975,11.0
798,1072,12.0
798,1084,13.0
798,1264,14.0
798,1418,15.0
798,1655,16.0
798,1757,17.0
798,2252,18.0
798,2313,19.0
798,2334,20.0
798,2405,21.0
798,2488,22.0
798,2525,23.0
798,2542,24.0
798,2555,25.0
798,2570,26.0
798,2577,27.0
798,2648,28.0
798,2649,29.0
798,2651,30.0
799,4898,1.0
799,11111,2.0
799,14467,3.0
799,16498,4.0
799,20507,5.0
799,22319,6.0
799,23283,7.0
799,27899,8.0
799,311,9.0
799,312,10.0
799,313,11.0
799,314,12.0
799,345,13.0
799,455,14.0
799,582,15.0
799,673,16.0
799,708,17.0
799,951,18.0
799,975,19.0
799,1072,20.0
799,1084,21.0
799,1264,22.0
799,1418,23.0
799,1655,24.0
799,1757,25.0
799,2252,26.0
799,2313,27.0
799,2334,28.0
799,2405,29.0
799,2488,30.0
801,311,1.0
801,312,2.0
801,313,3.0
801,314,4.0
801,345,5.0
801,455,6.0
801,582,7.0
801,673,8.0
801,708,9.0
801,951,10.0
801,975,11.0
801,1072,12.0
801,1084,13.0
801,1264,14.0
801,1418,15.0
801,1655,16.0
801,1757,17.0
801,2252,18.0
801,2313,19.0
801,2334,20.0
801,2405,21.0
801,2488,22.0
801,2525,23.0
801,2542,24.0
801,2555,25.0
801,2570,26.0
801,2577,27.0
801,2648,28.0
801,2649,29.0
801,2651,30.0
802,311,1.0
802,312,2.0
802,313,3.0
802,314,4.0
802,345,5.0
802,455,6.0
802,582,7.0
802,673,8.0
802,708,9.0
802,951,10.0
802,975,11.0
802,1072,12.0
802,1084,13.0
802,1264,14.0
802,1418,15.0
802,1655,16.0
802,1757,17.0
802,2252,18.0
802,2313,19.0
802,2334,20.0
802,2405,21.0
802,2488,22.0
802,2525,23.0
802,2542,24.0
802,2555,25.0
802,2570,26.0
802,2577,27.0
802,2648,28.0
802,2649,29.0
802,2651,30.0
803,311,1.0
803,312,2.0
803,313,3.0
803,314,4.0
803,345,5.0
803,455,6.0
803,582,7.0
803,673,8.0
803,708,9.0
803,951,10.0
803,975,11.0
803,1072,12.0
803,1084,13.0
803,1264,14.0
803,1418,15.0
803,1655,16.0
803,1757,17.0
803,2252,18.0
803,2313,19.0
803,2334,20.0
803,2405,21.0
803,2488,22.0
803,2525,23.0
803,2542,24.0
803,2555,25.0
803,2570,26.0
803,2577,27.0
803,2648,28.0
803,2649,29.0
803,2651,30.0
804,30,1.0
804,32,2.0
804,226,3.0
804,311,4.0
804,312,5.0
804,313,6.0
804,314,7.0
804,345,8.0
804,455,9.0
804,582,10.0
804,673,11.0
804,708,12.0
804,777,13.0
804,951,14.0
804,975,15.0
804,1072,16.0
804,1084,17.0
804,1264,18.0
804,1418,19.0
804,1535,20.0
804,1655,21.0
804,1757,22.0
804,2252,23.0
804,2313,24.0
804,2334,25.0
804,2405,26.0
804,2488,27.0
804,2525,28.0
804,2542,29.0
804,2555,30.0
805,311,1.0
805,312,2.0
805,313,3.0
805,314,4.0
805,345,5.0
805,455,6.0
805,582,7.0
805,673,8.0
805,708,9.0
805,951,10.0
805,975,11.0
805,1072,12.0
805,1084,13.0
805,1264,14.0
805,1418,15.0
805,1655,16.0
805,1757,17.0
805,2252,18.0
805,2313,19.0
805,2334,20.0
805,2405,21.0
805,2488,22.0
805,2525,23.0
805,2542,24.0
805,2555,25.0
805,2570,26.0
805,2577,27.0
805,2648,28.0
805,2649,29.0
805,2651,30.0
806,6547,1.0
806,11111,2.0
806,311,3.0
806,312,4.0
806,313,5.0
806,314,6.0
806,345,7.0
806,455,8.0
806,582,9.0
806,673,10.0
806,708,11.0
806,951,12.0
806,975,13.0
806,1072,14.0
806,1084,15.0
806,1264,16.0
806,1418,17.0
806,1655,18.0
806,1757,19.0
806,2252,20.0
806,2313,21.0
806,2334,22.0
806,2405,23.0
806,2488,24.0
806,2525,25.0
806,2542,26.0
806,2555,27.0
806,2570,28.0
806,2577,29.0
806,2648,30.0
807,311,1.0
807,312,2.0
807,313,3.0
807,314,4.0
807,345,5.0
807,455,6.0
807,582,7.0
807,673,8.0
807,708,9.0
807,951,10.0
807,975,11.0
807,1072,12.0
807,1084,13.0
807,1264,14.0
807,1418,15.0
807,1655,16.0
807,1757,17.0
807,2252,18.0
807,2313,19.0
807,2334,20.0
807,2405,21.0
807,2488,22.0
807,2525,23.0
807,2542,24.0
807,2555,25.0
807,2570,26.0
807,2577,27.0
807,2648,28.0
807,2649,29.0
807,2651,30.0
808,311,1.0
808,312,2.0
808,313,3.0
808,314,4.0
808,345,5.0
808,455,6.0
808,582,7.0
808,673,8.0
808,708,9.0
808,951,10.0
808,975,11.0
808,1072,12.0
808,1084,13.0
808,1264,14.0
808,1418,15.0
808,1655,16.0
808,1757,17.0
808,2252,18.0
808,2313,19.0
808,2334,20.0
808,2405,21.0
808,2488,22.0
808,2525,23.0
808,2542,24.0
808,2555,25.0
808,2570,26.0
808,2577,27.0
808,2648,28.0
808,2649,29.0
808,2651,30.0
809,311,1.0
809,312,2.0
809,313,3.0
809,314,4.0
809,345,5.0
809,455,6.0
809,582,7.0
809,673,8.0
809,708,9.0
809,951,10.0
809,975,11.0
809,1072,12.0
809,1084,13.0
809,1264,14.0
809,1418,15.0
809,1655,16.0
809,1757,17.0
809,2252,18.0
809,2313,19.0
809,2334,20.0
809,2405,21.0
809,2488,22.0
809,2525,23.0
809,2542,24.0
809,2555,25.0
809,2570,26.0
809,2577,27.0
809,2648,28.0
809,2649,29.0
809,2651,30.0
810,311,1.0
810,312,2.0
810,313,3.0
810,314,4.0
810,345,5.0
810,455,6.0
810,582,7.0
810,673,8.0
810,708,9.0
810,951,10.0
810,975,11.0
810,1072,12.0
810,1084,13.0
810,1264,14.0
810,1418,15.0
810,1655,16.0
810,1757,17.0
810,2252,18.0
810,2313,19.0
810,2334,20.0
810,2405,21.0
810,2488,22.0
810,2525,23.0
810,2542,24.0
810,2555,25.0
810,2570,26.0
810,2577,27.0
810,2648,28.0
810,2649,29.0
810,2651,30.0
811,311,1.0
811,312,2.0
811,313,3.0
811,314,4.0
811,345,5.0
811,455,6.0
811,582,7.0
811,673,8.0
811,708,9.0
811,951,10.0
811,975,11.0
811,1072,12.0
811,1084,13.0
811,1264,14.0
811,1418,15.0
811,1655,16.0
811,1757,17.0
811,2252,18.0
811,2313,19.0
811,2334,20.0
811,2405,21.0
811,2488,22.0
811,2525,23.0
811,2542,24.0
811,2555,25.0
811,2570,26.0
811,2577,27.0
811,2648,28.0
811,2649,29.0
811,2651,30.0
812,311,1.0
812,312,2.0
812,313,3.0
812,314,4.0
812,345,5.0
812,455,6.0
812,582,7.0
812,673,8.0
812,708,9.0
812,951,10.0
812,975,11.0
812,1072,12.0
812,1084,13.0
812,1264,14.0
812,1418,15.0
812,1655,16.0
812,1757,17.0
812,2252,18.0
812,2313,19.0
812,2334,20.0
812,2405,21.0
812,2488,22.0
812,2525,23.0
812,2542,24.0
812,2555,25.0
812,2570,26.0
812,2577,27.0
812,2648,28.0
812,2649,29.0
812,2651,30.0
813,311,1.0
813,312,2.0
813,313,3.0
813,314,4.0
813,345,5.0
813,455,6.0
813,582,7.0
813,673,8.0
813,708,9.0
813,951,10.0
813,975,11.0
813,1072,12.0
813,1084,13.0
813,1264,14.0
813,1418,15.0
813,1655,16.0
813,1757,17.0
813,2252,18.0
813,2313,19.0
813,2334,20.0
813,2405,21.0
813,2488,22.0
813,2525,23.0
813,2542,24.0
813,2555,25.0
813,2570,26.0
813,2577,27.0
813,2648,28.0
813,2649,29.0
813,2651,30.0
814,311,1.0
814,312,2.0
814,313,3.0
814,314,4.0
814,345,5.0
814,455,6.0
814,582,7.0
814,673,8.0
814,708,9.0
814,951,10.0
814,975,11.0
814,1072,12.0
814,1084,13.0
814,1264,14.0
814,1418,15.0
814,1655,16.0
814,1757,17.0
814,2252,18.0
814,2313,19.0
814,2334,20.0
814,2405,21.0
814,2488,22.0
814,2525,23.0
814,2542,24.0
814,2555,25.0
814,2570,26.0
814,2577,27.0
814,2648,28.0
814,2649,29.0
814,2651,30.0
815,311,1.0
815,312,2.0
815,313,3.0
815,314,4.0
815,345,5.0
815,455,6.0
815,582,7.0
815,673,8.0
815,708,9.0
815,951,10.0
815,975,11.0
815,1072,12.0
815,1084,13.0
815,1264,14.0
815,1418,15.0
815,1655,16.0
815,1757,17.0
815,2252,18.0
815,2313,19.0
815,2334,20.0
815,2405,21.0
815,2488,22.0
815,2525,23.0
815,2542,24.0
815,2555,25.0
815,2570,26.0
815,2577,27.0
815,2648,28.0
815,2649,29.0
815,2651,30.0
816,311,1.0
816,312,2.0
816,313,3.0
816,314,4.0
816,345,5.0
816,455,6.0
816,582,7.0
816,673,8.0
816,708,9.0
816,951,10.0
816,975,11.0
816,1072,12.0
816,1084,13.0
816,1264,14.0
816,1418,15.0
816,1655,16.0
816,1757,17.0
816,2252,18.0
816,2313,19.0
816,2334,20.0
816,2405,21.0
816,2488,22.0
816,2525,23.0
816,2542,24.0
816,2555,25.0
816,2570,26.0
816,2577,27.0
816,2648,28.0
816,2649,29.0
816,2651,30.0
817,311,1.0
817,312,2.0
817,313,3.0
817,314,4.0
817,345,5.0
817,455,6.0
817,582,7.0
817,673,8.0
817,708,9.0
817,951,10.0
817,975,11.0
817,1072,12.0
817,1084,13.0
817,1264,14.0
817,1418,15.0
817,1655,16.0
817,1757,17.0
817,2252,18.0
817,2313,19.0
817,2334,20.0
817,2405,21.0
817,2488,22.0
817,2525,23.0
817,2542,24.0
817,2555,25.0
817,2570,26.0
817,2577,27.0
817,2648,28.0
817,2649,29.0
817,2651,30.0
818,311,1.0
818,312,2.0
818,313,3.0
818,314,4.0
818,345,5.0
818,455,6.0
818,582,7.0
818,673,8.0
818,708,9.0
818,951,10.0
818,975,11.0
818,1072,12.0
818,1084,13.0
818,1264,14.0
818,1418,15.0
818,1655,16.0
818,1757,17.0
818,2252,18.0
818,2313,19.0
818,2334,20.0
818,2405,21.0
818,2488,22.0
818,2525,23.0
818,2542,24.0
818,2555,25.0
818,2570,26.0
818,2577,27.0
818,2648,28.0
818,2649,29.0
818,2651,30.0
819,311,1.0
819,312,2.0
819,313,3.0
819,314,4.0
819,345,5.0
819,455,6.0
819,582,7.0
819,673,8.0
819,708,9.0
819,951,10.0
819,975,11.0
819,1072,12.0
819,1084,13.0
819,1264,14.0
819,1418,15.0
819,1535,16.0
819,1655,17.0
819,1757,18.0
819,2252,19.0
819,2313,20.0
819,2334,21.0
819,2405,22.0
819,2488,23.0
819,2525,24.0
819,2542,25.0
819,2555,26.0
819,2570,27.0
819,2577,28.0
819,2648,29.0
819,2649,30.0
820,311,1.0
820,312,2.0
820,313,3.0
820,314,4.0
820,345,5.0
820,455,6.0
820,582,7.0
820,673,8.0
820,708,9.0
820,951,10.0
820,975,11.0
820,1072,12.0
820,1084,13.0
820,1264,14.0
820,1418,15.0
820,1655,16.0
820,1757,17.0
820,2252,18.0
820,2313,19.0
820,2334,20.0
820,2405,21.0
820,2488,22.0
820,2525,23.0
820,2542,24.0
820,2555,25.0
820,2570,26.0
820,2577,27.0
820,2648,28.0
820,2649,29.0
820,2651,30.0
821,311,1.0
821,312,2.0
821,313,3.0
821,314,4.0
821,345,5.0
821,455,6.0
821,582,7.0
821,673,8.0
821,708,9.0
821,951,10.0
821,975,11.0
821,1072,12.0
821,1084,13.0
821,1264,14.0
821,1418,15.0
821,1655,16.0
821,1757,17.0
821,2252,18.0
821,2313,19.0
821,2334,20.0
821,2405,21.0
821,2488,22.0
821,2525,23.0
821,2542,24.0
821,2555,25.0
821,2570,26.0
821,2577,27.0
821,2648,28.0
821,2649,29.0
821,2651,30.0
822,311,1.0
822,312,2.0
822,313,3.0
822,314,4.0
822,345,5.0
822,455,6.0
822,582,7.0
822,673,8.0
822,708,9.0
822,951,10.0
822,975,11.0
822,1072,12.0
822,1084,13.0
822,1264,14.0
822,1418,15.0
822,1655,16.0
822,1757,17.0
822,2252,18.0
822,2313,19.0
822,2334,20.0
822,2405,21.0
822,2488,22.0
822,2525,23.0
822,2542,24.0
822,2555,25.0
822,2570,26.0
822,2577,27.0
822,2648,28.0
822,2649,29.0
822,2651,30.0
823,311,1.0
823,312,2.0
823,313,3.0
823,314,4.0
823,345,5.0
823,455,6.0
823,582,7.0
823,673,8.0
823,708,9.0
823,951,10.0
823,975,11.0
823,1072,12.0
823,1084,13.0
823,1264,14.0
823,1418,15.0
823,1655,16.0
823,1757,17.0
823,2252,18.0
823,2313,19.0
823,2334,20.0
823,2405,21.0
823,2488,22.0
823,2525,23.0
823,2542,24.0
823,2555,25.0
823,2570,26.0
823,2577,27.0
823,2648,28.0
823,2649,29.0
823,2651,30.0
824,311,1.0
824,312,2.0
824,313,3.0
824,314,4.0
824,345,5.0
824,455,6.0
824,582,7.0
824,673,8.0
824,708,9.0
824,951,10.0
824,975,11.0
824,1072,12.0
824,1084,13.0
824,1264,14.0
824,1418,15.0
824,1655,16.0
824,1757,17.0
824,2252,18.0
824,2313,19.0
824,2334,20.0
824,2405,21.0
824,2488,22.0
824,2525,23.0
824,2542,24.0
824,2555,25.0
824,2570,26.0
824,2577,27.0
824,2648,28.0
824,2649,29.0
824,2651,30.0
825,16498,1.0
825,311,2.0
825,312,3.0
825,313,4.0
825,314,5.0
825,345,6.0
825,455,7.0
825,582,8.0
825,673,9.0
825,708,10.0
825,951,11.0
825,975,12.0
825,1072,13.0
825,1084,14.0
825,1264,15.0
825,1418,16.0
825,1655,17.0
825,1757,18.0
825,2252,19.0
825,2313,20.0
825,2334,21.0
825,2405,22.0
825,2488,23.0
825,2525,24.0
825,2542,25.0
825,2555,26.0
825,2570,27.0
825,2577,28.0
825,2648,29.0
825,2649,30.0
826,311,1.0
826,312,2.0
826,313,3.0
826,314,4.0
826,345,5.0
826,455,6.0
826,582,7.0
826,673,8.0
826,708,9.0
826,951,10.0
826,975,11.0
826,1072,12.0
826,1084,13.0
826,1264,14.0
826,1418,15.0
826,1655,16.0
826,1757,17.0
826,2252,18.0
826,2313,19.0
826,2334,20.0
826,2405,21.0
826,2488,22.0
826,2525,23.0
826,2542,24.0
826,2555,25.0
826,2570,26.0
826,2577,27.0
826,2648,28.0
826,2649,29.0
826,2651,30.0
827,311,1.0
827,312,2.0
827,313,3.0
827,314,4.0
827,345,5.0
827,455,6.0
827,582,7.0
827,673,8.0
827,708,9.0
827,951,10.0
827,975,11.0
827,1072,12.0
827,1084,13.0
827,1264,14.0
827,1418,15.0
827,1655,16.0
827,1757,17.0
827,2252,18.0
827,2313,19.0
827,2334,20.0
827,2405,21.0
827,2488,22.0
827,2525,23.0
827,2542,24.0
827,2555,25.0
827,2570,26.0
827,2577,27.0
827,2648,28.0
827,2649,29.0
827,2651,30.0
829,311,1.0
829,312,2.0
829,313,3.0
829,314,4.0
829,345,5.0
829,455,6.0
829,582,7.0
829,673,8.0
829,708,9.0
829,951,10.0
829,975,11.0
829,1072,12.0
829,1084,13.0
829,1264,14.0
829,1418,15.0
829,1655,16.0
829,1757,17.0
829,2252,18.0
829,2313,19.0
829,2334,20.0
829,2405,21.0
829,2488,22.0
829,2525,23.0
829,2542,24.0
829,2555,25.0
829,2570,26.0
829,2577,27.0
829,2648,28.0
829,2649,29.0
829,2651,30.0
830,311,1.0
830,312,2.0
830,313,3.0
830,314,4.0
830,345,5.0
830,455,6.0
830,582,7.0
830,673,8.0
830,708,9.0
830,951,10.0
830,975,11.0
830,1072,12.0
830,1084,13.0
830,1264,14.0
830,1418,15.0
830,1655,16.0
830,1757,17.0
830,2252,18.0
830,2313,19.0
830,2334,20.0
830,2405,21.0
830,2488,22.0
830,2525,23.0
830,2542,24.0
830,2555,25.0
830,2570,26.0
830,2577,27.0
830,2648,28.0
830,2649,29.0
830,2651,30.0
831,311,1.0
831,312,2.0
831,313,3.0
831,314,4.0
831,345,5.0
831,455,6.0
831,582,7.0
831,673,8.0
831,708,9.0
831,951,10.0
831,975,11.0
831,1072,12.0
831,1084,13.0
831,1264,14.0
831,1418,15.0
831,1655,16.0
831,1757,17.0
831,2252,18.0
831,2313,19.0
831,2334,20.0
831,2405,21.0
831,2488,22.0
831,2525,23.0
831,2542,24.0
831,2555,25.0
831,2570,26.0
831,2577,27.0
831,2648,28.0
831,2649,29.0
831,2651,30.0
832,311,1.0
832,312,2.0
832,313,3.0
832,314,4.0
832,345,5.0
832,455,6.0
832,582,7.0
832,673,8.0
832,708,9.0
832,951,10.0
832,975,11.0
832,1072,12.0
832,1084,13.0
832,1264,14.0
832,1418,15.0
832,1655,16.0
832,1757,17.0
832,2252,18.0
832,2313,19.0
832,2334,20.0
832,2405,21.0
832,2488,22.0
832,2525,23.0
832,2542,24.0
832,2555,25.0
832,2570,26.0
832,2577,27.0
832,2648,28.0
832,2649,29.0
832,2651,30.0
833,311,1.0
833,312,2.0
833,313,3.0
833,314,4.0
833,345,5.0
833,455,6.0
833,582,7.0
833,673,8.0
833,708,9.0
833,951,10.0
833,975,11.0
833,1072,12.0
833,1084,13.0
833,1264,14.0
833,1418,15.0
833,1655,16.0
833,1757,17.0
833,2252,18.0
833,2313,19.0
833,2334,20.0
833,2405,21.0
833,2488,22.0
833,2525,23.0
833,2542,24.0
833,2555,25.0
833,2570,26.0
833,2577,27.0
833,2648,28.0
833,2649,29.0
833,2651,30.0
