id,anime_name,rating,media_id
6165,White Album 2nd Season,7.04,6
1249,"Zone of the Enders: Dolores, I",7.04,6
11703,Code:Breaker,7.03,6
1929,Futari wa Precure: Max Heart,7.03,6
20945,Iron Kid,7.03,6
5968,Kinnikuman II Sei: Ultimate Muscle 2,7.03,6
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,7.03,6
33197,Lostorage Incited WIXOSS,7.03,6
2613,Mirai Shounen C3n 2: Taiga Daibouken,7.03,6
31442,Musaigen no Phantom World,7.03,6
229,Ninin ga Shinobuden,7.03,6
6201,Princess Lover!,7.03,6
1942,Rocket Girls,7.03,6
508,Tottoko Hamtarou,7.03,6
971,Astro Boy: Tetsuwan Atom,7.02,6
4999,Asu no Yoichi!,7.02,6
1668,Bakuten Shoot Beyblade G Revolution,7.02,6
1186,Battle Athletess Daiundoukai (6),7.02,6
956,Daikuu Maryuu Gaiking,7.02,6
126,Futakoi Alternative,7.02,6
3519,Garakuta-doori no Stain,7.02,6
4240,Ginga Senpuu Braiger,7.02,6
12481,Gregory Horror Show: The Second Guest,7.02,6
2230,Hana no Ko Lunlun,7.02,6
2487,Kyouryuu Boukenki Jura Tripper,7.02,6
10213,Maji de Watashi ni Koi Shinasai!,7.02,6
2501,Papuwa,7.02,6
11227,Rinne no Lagrange,7.02,6
419,Samurai Deeper Kyou,7.02,6
11751,"Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then...",7.02,6
2578,TaoTao Ehonkan Sekai Doubutsu Banashi,7.02,6
1587,Tenpou Ibun: Ayakashi Ayashi,7.02,6
3690,Chou Hatsumei Boy Kanipan,7.01,6
7109,Gyouten Ningen Batsealer,7.01,6
3710,Hakaba Kitarou,7.01,6
8277,Hyakka Ryouran: Samurai Girls,7.01,6
5914,Kanamemo,7.01,6
193,Maburaho,7.01,6
1040,Mizuiro Jidai,7.01,6
9693,Moshidora,7.01,6
3615,Neo Angelique Abyss,7.01,6
5023,Ninpuu Kamui Gaiden,7.01,6
561,Sakura Taisen,7.01,6
4332,Seigi wo Aisuru Mono Gekkou Kamen,7.01,6
30355,Wakaba*Girl,7.01,6
11837,Zetman,7.01,6
3631,Aoi Blink,7,6
750,Binchou-tan,7,6
2684,Buzzer Beater 2nd Season,7,6
32483,Cheer Danshi!!,7,6
2215,Kishin Taisen Gigantic Formula,7,6
5091,Manga Sarutobi Sasuke,7,6
1792,Overman King Gainer,7,6
13377,Recorder to Randoseru Re笙ｪ,7,6
19365,Samurai Flamenco,7,6
30806,Schwarzesmarken,7,6
19841,Super Seisyun Brothers,7,6
21851,Tesagure! Bukatsumono Encore,7,6
5830,Tsurupika Hagemaru-kun,7,6
3501,Wellber no Monogatari: Sisters of Wellber Zwei,7,6
292,Dear Boys,6.99,6
603,Futari wa Precure,6.99,6
2569,Jungle Book Shounen Mowgli,6.99,6
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,6.99,6
2772,Juushin Enbu: Hero Tales,6.99,6
5967,Kinnikuman II Sei: Ultimate Muscle,6.99,6
5891,Kousoku Denjin Albegus,6.99,6
2707,Majime ni Fumajime Kaiketsu Zorori,6.99,6
1509,Mamotte! Lollipop,6.99,6
800,NieA Under 7,6.99,6
4054,Norimono Oukoku BuBu ChaCha,6.99,6
9884,Osomatsu-kun,6.99,6
2363,Pokemon Housoukyoku,6.99,6
6973,Senkou no Night Raid,6.99,6
1703,Tokyo Tribe 2,6.99,6
3317,Uchuusen Sagittarius,6.99,6
2087,VS Knight Lamune &amp; 40 Fire,6.99,6
3196,Wakakusa no Charlotte,6.99,6
2554,Ai Shoujo Pollyanna Story,6.98,6
28391,Ao no Kanata no Four Rhythm,6.98,6
812,Chikyuu Shoujo Arjuna,6.98,6
1837,Dokkoida,6.98,6
22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,6.98,6
30039,Future Card Buddyfight 100,6.98,6
31068,Hime Chen! Otogi Chikku Idol Lilpri (2011),6.98,6
3349,Kiddy GiRL-AND,6.98,6
28423,Kyoukai no Rinne (6),6.98,6
89,Mobile Suit Victory Gundam,6.98,6
5395,Nekketsu Saikyou Go-Saurer,6.98,6
18095,Nourin,6.98,6
12863,Pretty Rhythm: Dear My Future,6.98,6
11241,Brave 10,6.97,6
261,Happy笘㎏esson: Advance,6.97,6
2757,Juuni Senshi Bakuretsu Eto Ranger,6.97,6
2243,Karasu Tengu Kabuto,6.97,6
2223,Maple Town Monogatari,6.97,6
4086,Muka Muka Paradise,6.97,6
6112,Shin Koihime窶_Musou,6.97,6
1727,Shinkyoku Soukai Polyphonica,6.97,6
12549,"Dakara Boku wa, H ga Dekinai.",6.96,6
266,Gunparade March: Arata Naru Kougunka,6.96,6
1956,Ikkitousen: Dragon Destiny,6.96,6
4196,Ikkitousen: Great Guardians,6.96,6
17497,Jewelpet Happiness,6.96,6
10346,Ring ni Kakero 1: Sekai Taikai-hen,6.96,6
7845,Seton Doubutsuki,6.96,6
1603,Super Robot Taisen OG: Divine Wars,6.96,6
20473,Teekyuu 3,6.96,6
33589,ViVid Strike!,6.96,6
4548,Yozakura Quartet,6.96,6
244,Agatha Christie no Meitantei Poirot to Marple,6.95,6
1214,Binbou Shimai Monogatari,6.95,6
2259,Dr. Rin ni Kiitemite!,6.95,6
7580,Ikkitousen: Xtreme Xecutor,6.95,6
1230,Innocent Venus,6.95,6
21671,Keroro,6.96,6
11079,Kill Me Baby,6.95,6
1707,Kinnikuman II Sei,6.95,6
670,Lamune,6.95,6
630,Mahoutsukai Tai!,6.95,6
5940,Seiken no Blacksmith,6.95,6
23201,Sengoku Basara: Judge End,6.95,6
538,Shin Tenchi Muyou!,6.95,6
1517,Silent Mobius,6.95,6
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!,6.95,6
4532,Taiyou no Yuusha Fighbird,6.95,6
19157,Youkai Watch,6.95,6
285,Argento Soma,6.94,6
5311,Astroganger,6.94,6
109,Bakuretsu Tenshi,6.94,6
29589,Denpa Kyoushi (6),6.94,6
115,El Hazard: The Alternative World,6.94,6
10348,Fireball Charming,6.94,6
1448,Hyakujuu-Ou GoLion,6.94,6
23945,Majimoji Rurumo,6.94,6
1018,Majutsushi Orphen: Revenge,6.94,6
5249,Mitsume ga Tooru,6.94,6
9806,Qin Shiming Yue Zhi: Bai Bu Fei Jian,6.94,6
2965,Suteki Tantei Labyrinth,6.94,6
2316,Akakichi no Eleven,6.93,6
13029,Arashi no Yoru ni: Himitsu no Tomodachi,6.93,6
4151,Blade of the Immortal,6.93,6
1068,Chou Denji Robo Combattler V,6.93,6
62,D.C.: Da Capo,6.93,6
9330,Dragon Crisis!,6.93,6
6055,F,6.93,6
4334,Heroman,6.93,6
509,I My Me! Strawberry Eggs,6.93,6
3129,Kaibutsu-kun,6.93,6
1502,Mahou Shoujo Pretty Sammy (1996),6.93,6
10370,Metal Fight Beyblade 4D,6.93,6
2231,Miyuki,6.93,6
9883,Osomatsu-kun (1988),6.93,6
3765,Pygmalio,6.93,6
2510,Sengoku Majin Goushougun,6.93,6
3098,Shutsugeki! Machine Robo Rescue,6.93,6
5734,Tayutama: Kiss on My Deity,6.93,6
4066,Tytania,6.93,6
10513,Usavich IV,6.93,6
5104,Andes Shounen Pepero no Bouken,6.92,6
27737,Battle Spirits: Burning Soul,6.92,6
1629,Devilman Lady,6.92,6
24909,Kaitou Joker,6.92,6
146,Kono Minikuku mo Utsukushii Sekai,6.92,6
554,Koutetsu Tenshi Kurumi,6.92,6
3425,Meiken Lassie,6.92,6
2933,Mirai Keisatsu Urashiman,6.92,6
4936,Ninja Hattori-kun,6.92,6
1882,Sasami: Mahou Shoujo Club 2,6.92,6
6056,Sasuke,6.92,6
3159,The Kabocha Wine,6.92,6
33037,Tsukiuta. The Animation,6.92,6
278,Viewtiful Joe,6.92,6
4083,Wonder Beat Scramble,6.92,6
3193,Asobot Senki Gokuu,6.91,6
33041,Bubuki Buranki: Hoshi no Kyojin,6.91,6
694,Canvas 2: Niji-iro no Sketch,6.91,6
1219,Chocotto Sister,6.91,6
8536,Fortune Arterial: Akai Yakusoku,6.91,6
2494,Goshuushou-sama Ninomiya-kun,6.91,6
649,Hanaukyou Maid-tai: La Verite,6.91,6
21407,Happiness Charge Precure!,6.91,6
1721,Hitohira,6.91,6
15377,Hyakka Ryouran: Samurai Bride,6.91,6
727,Kingyo Chuuihou!,6.91,6
1469,Monster Farm: Enbanseki no Himitsu,6.91,6
942,Nishi no Yoki Majo: Astraea Testament,6.91,6
1638,Peter Pan no Bouken,6.91,6
7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,6.91,6
623,Shichinin no Nana,6.91,6
18121,Teekyuu 2,6.91,6
605,Tenshi ni Narumon!,6.91,6
31430,Terra Formars Revenge,6.91,6
5763,Uchuu Kuubo Blue Noah,6.91,6
2688,Akai Koudan Zillion,6.9,6
27815,Cardfight!! Vanguard G,6.9,6
111,Corrector Yui,6.9,6
2166,Doujin Work,6.9,6
3053,Ganbare! Kickers,6.9,6
487,Girls Bravo: Second Season,6.9,6
3146,GR: Giant Robo,6.9,6
6069,Gregory Horror Show,6.9,6
2938,Idol Densetsu Eriko,6.9,6
4073,Kyouryuu Daisensou Aizenborg,6.9,6
860,Makai Senki Disgaea,6.9,6
3162,Makiba no Shoujo Katri,6.9,6
8410,Metal Fight Beyblade: Baku,6.9,6
13201,Monster Farm: Legend e no Michi,6.9,6
21325,Pupipo!,6.9,6
1377,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden,6.9,6
1127,UFO Princess Valkyrie,6.9,6
965,Yoshinaga-san&#039;chi no Gargoyle,6.9,6
886,Amaenaide yo!! Katsu!!,6.89,6
16419,Dokidoki! Precure,6.89,6
1599,Eat-Man &#039;98,6.89,6
3689,Hatsumei Boy Kanipan,6.89,6
7590,Mayoi Neko Overrun!,6.89,6
1597,Panyo Panyo Di Gi Charat,6.89,6
7793,Ring ni Kakero 1: Kage Dou-hen,6.89,6
33031,Shakunetsu no Takkyuu Musume,6.89,6
1541,Souten no Ken,6.89,6
3672,Tottemo! Luckyman,6.89,6
2964,Blue Drop: Tenshi-tachi no Gikyoku,6.88,6
10578,Cﾂｳ,6.88,6
296,Dragon Drive,6.88,6
12471,Eureka Seven AO,6.88,6
12461,Hiiro no Kakera,6.88,6
12963,Jewelpet Kira笘㎤eco!,6.88,6
4262,Koihime窶_Musou,6.88,6
1243,Night Head Genesis,6.88,6
28819,Okusama ga Seitokaichou!,6.88,6
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,6.88,6
1035,Patalliro Saiyuuki!,6.88,6
26395,Teekyuu 4,6.88,6
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,6.88,6
688,Uta Kata,6.88,6
6166,Asobi ni Iku yo!,6.87,6
31147,Concrete Revolutio: Choujin Gensou,6.87,6
16355,Dansai Bunri no Crime Edge,6.87,6
4486,Getter Robo G,6.87,6
646,Haunted Junction,6.87,6
1082,Hikari to Mizu no Daphne,6.87,6
2598,Juusenki L-Gaim,6.87,6
7148,Ladies versus Butlers!,6.87,6
273,Mahoutsukai ni Taisetsu na Koto,6.87,6
6560,Popee the Performer,6.87,6
30749,Saijaku Muhai no Bahamut,6.87,6
30567,Teekyuu 5,6.87,6
5143,Tokusou Kihei Dorvack,6.87,6
1218,T3gura!,6.87,6
5505,Viper&#039;s Creed,6.87,6
2128,Yuusha Raideen,6.87,6
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,6.85,6
2579,Anime 80-nichikan Sekai Isshuu,6.86,6
4657,Arad Senki: Slap Up Party,6.86,6
495,Bakuretsu Hunters,6.86,6
2705,Bakusou Kyoudai Let&#039;s &amp; Go,6.86,6
11457,Chibi笘㎤evi!,6.86,6
2814,Dondon Domeru to Ron,6.86,6
4362,Fireball,6.86,6
3012,Gekitou! Crush Gear Turbo,6.86,6
10359,Jewelpet Sunshine,6.86,6
865,Kikou Senki Drag3r,6.86,6
4411,Mirai Robo Daltanias,6.86,6
19825,Saikyou Ginga Ultimate Zero: Battle Spirits,6.86,6
1550,Attack No.1,6.85,6
2255,Choujuu Kishin Dancougar,6.85,6
2703,Chousoku Spinner,6.85,6
15547,Cross Fight B-Daman eS,6.85,6
293,Di Gi Charat,6.85,6
563,DNAﾂｲ,6.85,6
318,Hand Maid May,6.85,6
30651,Itoshi no Muco,6.86,6
13367,"Kono Naka ni Hitori, Imouto ga Iru!",6.85,6
3182,Massugu ni Ikou. 2nd Season,6.85,6
2783,Oyayubi Hime Monogatari,6.85,6
1771,Ring ni Kakero 1: Nichibei Kessen-hen,6.85,6
2934,Shiawase Sou no Okojo-san,6.85,6
2620,Spider Riders: Yomigaeru Taiyou,6.85,6
924,Transformers: Choujin Master Force,6.85,6
9624,30-sai no Hoken Taiiku,6.84,6
17082,Aiura,6.84,6
4339,Ashita e Attack!,6.84,6
2786,Bakegyamon,6.84,6
5082,Battle Spirits: Shounen Toppa Bashin,6.84,6
8956,Denkou Chou Tokkyuu Hikarian,6.84,6
6971,Gegege no Kitarou (1971),6.84,6
771,Ginyuu Mokushiroku Meine Liebe Wieder,6.84,6
4211,Hareluya II Boy,6.84,6
248,Ichigo 100%,6.84,6
5129,Jikuu Boukenki Zentrix,6.84,6
24629,Koufuku Graffiti,6.84,6
21835,Majin Bone,6.84,6
4468,Nagagutsu wo Haita Neko no Bouken,6.84,6
1247,Project BLUE Chikyuu SOS,6.84,6
4723,Seishun Anime Zenshuu,6.84,6
447,Weiﾃ Kreuz,6.84,6
1893,Azuki-chan,6.83,6
32664,Bananya,6.83,6
8123,Cooking Papa,6.83,6
5250,God Mazinger,6.83,6
297,Grenadier: Hohoemi no Senshi,6.83,6
9750,Itsuka Tenma no Kuro Usagi,6.83,6
19855,Nobunagun,6.83,6
616,Nurse Angel Ririka SOS,6.83,6
10197,Nyanpire The Animation,6.83,6
1300,Omishi Mahou Gekijou: Risky/Safety,6.83,6
2826,Oz no Mahoutsukai (1986),6.83,6
25859,Re-Kan!,6.83,6
1103,Shinkon Gattai Godannar!!,6.83,6
2612,Spoon Oba-san,6.83,6
32555,Stella no Mahou,6.83,6
926,Transformers Victory,6.83,6
21845,Ushinawareta Mirai wo Motomete,6.83,6
14355,Yama no Susume,6.83,6
19429,Akuma no Riddle,6.82,6
2576,Araiguma Rascal,6.82,6
1123,Beet the Vandel Buster Excellion,6.82,6
234,Dan Doh!!,6.82,6
5973,Fight Ippatsu! Juuden-chan!!,6.82,6
271,Gad Guard,6.82,6
18247,IS: Infinite Stratos 2,6.82,6
2704,Kaiketsu Jouki Tanteidan,6.82,6
3935,Karakuri Kiden: Hiwou Senki,6.82,6
28817,Mikagura Gakuen Kumikyoku,6.82,6
1881,Sasami: Mahou Shoujo Club,6.82,6
6500,Seikon no Qwaser,6.82,6
32228,Teekyuu 7,6.82,6
23067,Tenkai Knights,6.82,6
3021,Yume Senshi Wingman,6.82,6
9736,Astarotte no Omocha!,6.81,6
288,Bakuten Shoot Beyblade,6.81,6
32379,Berserk (2016),6.81,6
11177,Cross Fight B-Daman,6.81,6
2795,Drag3ut: The Res3nce,6.81,6
260,Happy笘㎏esson (6),6.81,6
17919,Houkago no Pleiades (6),6.81,6
4808,Hurricane Polymar,6.81,6
667,Kashimashi: Girl Meets Girl,6.81,6
18495,Kitakubu Katsudou Kiroku,6.81,6
25939,Mahou Shoujo Lyrical Nanoha ViVid,6.81,6
86,Mobile Suit Gundam ZZ,6.81,6
8235,Muumin (1972),6.81,6
2970,Night Wizard,6.81,6
21177,Nobunaga the Fool,6.81,6
919,Ray The Animation,6.81,6
11491,Recorder to Randoseru Do笙ｪ,6.81,6
3024,Ribbon no Kishi,6.81,6
5201,Salad Juu Yuushi Tomatoman,6.81,6
533,Sensei no Ojikan: Doki Doki School Hours,6.81,6
1675,Transformers Micron Densetsu,6.81,6
4101,Wan Wan Celepoo Soreyuke! Tetsunoshin,6.81,6
2089,Choujikuu Seiki Orguss,6.8,6
63,DearS,6.8,6
3355,Fortune Dogs,6.8,6
850,Gakuen Heaven,6.8,6
1581,Gift: Eternal Rainbow,6.8,6
385,Gilgamesh,6.8,6
12483,Gregory Horror Show: The Last Train,6.8,6
671,Lemon Angel Project,6.8,6
5274,Magical笘Taruruuto-kun,6.8,6
5953,Mahou no Princess Minky Momo: Yume wo Dakishimete,6.8,6
1161,Maze笘㎝akunetsu Jikuu (6),6.8,6
3836,Meiken Jolie,6.8,6
11615,Morita-san wa Mukuchi. 2,6.8,6
2603,Mushi-Uta,6.8,6
18099,Recorder to Randoseru Mi笘,6.8,6
3271,Bakuto Sengen Daigander,6.79,6
7619,Gegege no Kitarou (1996),6.79,6
3130,Kaibutsu-kun (1980),6.79,6
17731,Ketsuekigata-kun!,6.79,6
2106,Kiss Dum: Engage Planet,6.79,6
518,Mahou no Princess Minky Momo,6.79,6
626,Mamotte Shugogetten!,6.79,6
3438,Moero! Top Striker,6.79,6
2161,Skull Man,6.79,6
1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),6.79,6
31440,Teekyuu 6,6.79,6
1737,Uchuu Senshi Baldios,6.79,6
25397,Absolute Duo,6.78,6
3835,Ai no Gakko Cuore Monogatari,6.78,6
9119,Chirorin Mura Monogatari,6.78,6
3023,Esper Mami,6.78,6
1325,Hamelin no Violin Hiki,6.78,6
1316,Idaten Jump,6.78,6
637,Iketeru Futari,6.78,6
2556,Jungle Taitei (1989),6.78,6
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,6.78,6
913,Kakutou Bijin Wulong,6.78,6
4050,Kouchuu Ouja Mushiking: Mori no Tami no Densetsu,6.78,6
222,Mezzo DSA,6.78,6
32962,Occultic;Nine,6.78,6
14199,Oniichan dakedo Ai Sae Areba Kankeinai yo ne!,6.78,6
9107,Pokemon Best Wishes!,6.78,6
14093,Pokemon Best Wishes! Season 2,6.78,6
3761,Wanwan Sanjuushi,6.78,6
2032,Wellber no Monogatari: Sisters of Wellber,6.78,6
1533,Ai Tenshi Densetsu Wedding Peach,6.77,6
33046,B-Project: Kodouｼ晦mbitious,6.77,6
1669,Bakuten Shoot Beyblade 2002,6.77,6
1136,Betterman,6.77,6
2495,Chance Triangle Session,6.77,6
4503,Choujikuu Kidan Southern Cross,6.77,6
7307,Gegege no Kitarou (1985),6.77,6
1409,IGPX: Immortal Grand Prix,6.77,6
2565,Jungle Taitei: Susume Leo!,6.77,6
148,Kita e.: Diamond Dust Drops,6.77,6
2980,Kuusou Kagaku Sekai Gulliver Boy,6.77,6
2039,Mahou no Yousei Persia,6.77,6
26351,Nagato Yuki-chan no Shoushitsu,6.77,6
3827,Ore wa Teppei,6.77,6
23209,Sora no Method,6.77,6
15125,Teekyuu,6.77,6
473,Tide-Line Blue,6.77,6
20267,Wooser no Sono Higurashi: Kakusei-hen,6.77,6
29017,Wooser no Sono Higurashi: Mugen-hen,6.77,6
1962,Chikyuu Bouei Kazoku,6.76,6
14827,D.C.III: Da Capo III,6.76,6
2224,Hikari no Densetsu,6.76,6
6008,Jewelpet,6.76,6
1660,Kurogane Communication,6.76,6
2038,Mahou no Star Magical Emi,6.76,6
4052,Medarot Damashii,6.76,6
24705,"Ore, Twintail ni Narimasu.",6.76,6
3366,Pers3: Trinity Soul,6.76,6
2619,Spider Riders: Oracle no Yuusha-tachi,6.76,6
33811,Teekyuu 8,6.76,6
3008,Time Bokan Series: Yatterman,6.76,6
6129,Umi Monogatari: Anata ga Ite Kureta Koto,6.76,6
3077,Warau Salesman,6.76,6
298,.hack//Tasogare no Udewa Densetsu,6.75,6
2221,Aishite Knight,6.75,6
1149,Choujuushin Gravion Zwei,6.75,6
236,E&#039;s Otherwise,6.75,6
11268,Ganso Tensai Bakabon,6.75,6
1706,Gun Frontier,6.75,6
1466,Hakugei Densetsu,6.75,6
1848,Haou Taikei Ryuu Knight,6.75,6
6087,Jetter Mars,6.75,6
3464,Kemeko Deluxe!,6.75,6
16906,Line Offline: Salaryman,6.75,6
1445,Mach GoGoGo,6.75,6
3388,Majokko Megu-chan,6.75,6
4782,Mama wa Poyopoyo Saurus ga Osuki,6.75,6
776,Nanaka 6/17,6.75,6
24075,Pers3 4 the Golden Animation,6.75,6
28619,Ranpo Kitan: Game of Laplace,6.75,6
21033,Seikoku no Drag3r,6.75,6
421,Stratos 4,6.75,6
928,Transformers Galaxy Force,6.75,6
347,Wild Arms: Twilight Venom,6.75,6
2467,3 Choume no Tama: Uchi no Tama Shirimasenka?,6.74,6
2709,Bakusou Kyoudai Let&#039;s &amp; Go MAX,6.74,6
4197,Blue Dragon: Tenkai no Shichi Ryuu,6.74,6
1194,Coyote Ragtime Show,6.74,6
5618,Dokonjou Gaeru,6.74,6
782,Gasaraki,6.74,6
1019,Honoo no Mirage,6.74,6
3503,Kanokon,6.74,6
28207,Ketsuekigata-kun! 2,6.74,6
1070,Love Get Chu,6.74,6
6779,Pokonyan!,6.74,6
10156,Sacred Seven,6.74,6
14515,Sasami-san@Ganbaranai,6.74,6
3809,Shirayuki Hime no Densetsu,6.74,6
175,Tokyo Underground,6.74,6
4720,White Album,6.74,6
2546,Alps Monogatari: Watashi no Annette,6.73,6
2732,Baby Baachan,6.73,6
10490,Blood-C,6.73,6
406,Buzzer Beater,6.73,6
31636,Dagashi Kashi,6.73,6
5945,Element Hunters,6.73,6
6117,Gokujou!! Mecha Mote Iinchou,6.73,6
2390,Hoshi no Kirby,6.73,6
635,Juubee-chan: Lovely Gantai no Himitsu,6.73,6
590,Kage kara Mamoru!,6.73,6
6205,Kﾃ､mpfer,6.73,6
3550,Midori no Makibao,6.73,6
9934,Nekogami Yaoyorozu,6.73,6
2912,Ohayo! Spank,6.73,6
3900,Ougon Bat,6.73,6
6633,Queen&#039;s Blade: Gyokuza wo Tsugu Mono,6.73,6
3806,Sasuga no Sarutobi,6.73,6
8542,Shin Ace wo Nerae!,6.73,6
3915,Time Bokan,6.73,6
5833,Tondemo Senshi Muteking,6.73,6
10324,Tono to Issho: Gantai no Yabou,6.73,6
5022,Toushi Gordian,6.73,6
1198,Tsuyokiss,6.73,6
497,Yami to Boushi to Hon no Tabibito,6.73,6
2288,Akihabara Dennou-gumi,6.72,6
11017,Battle Spirits: Heroes,6.71,6
1672,Bomberman B-Daman Bakugaiden,6.72,6
1853,Cutey Honey F,6.72,6
225,Dragon Ball GT,6.72,6
10527,Duel Masters Cross,6.72,6
4199,Entaku no Kishi Monogatari: Moero Arthur,6.72,6
403,Hanaukyou Maid-tai,6.72,6
22123,Inugami-san to Nekoyama-san,6.72,6
4119,Juushin Liger,6.72,6
23133,M3: Sono Kuroki Hagane,6.72,6
5962,Metal Fight Beyblade,6.72,6
4514,Seton Doubutsuki: Kuma no Ko Jacky,6.72,6
3668,Telepathy Shoujo Ran,6.72,6
2282,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,6.72,6
2284,Transformers: Car Robots,6.72,6
4183,Uchuu Taitei God Sigma,6.72,6
6672,Video Senshi Lezarion,6.72,6
446,Weiﾃ Kreuz Glﾃｼhen,6.72,6
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",6.72,6
3874,Ashita e Free Kick,6.71,6
370,Burn Up Excess,6.71,6
29976,Dance with Devils,6.71,6
2769,Galactic Patrol Lensman,6.71,6
4244,Ginga Shippuu Sasuraiger,6.71,6
32011,Hakuouki: Otogisoushi,6.71,6
1839,Jagainu-kun,6.71,6
2074,Kero Kero Chime,6.71,6
1067,Kishin Houkou Demonbane (6),6.71,6
1617,Massugu ni Ikou.,6.71,6
1806,Master Mosquiton 99,6.71,6
32360,Qualidea Code,6.71,6
10308,Sengoku Otome: Momoiro Paradox,6.71,6
4515,Seton Doubutsuki: Risu no Banner,6.71,6
7082,Shugo Chara! Party!,6.71,6
916,Tokkou,6.71,6
2105,Touka Gettan,6.71,6
3325,Yuusha Exkaiser,6.71,6
1673,Bomberman B-Daman Bakugaiden V,6.7,6
1704,Eat-Man,6.7,6
8503,Fushigi Mahou Fun Fun Pharmacy,6.7,6
2804,Hana no Mahoutsukai Mary Bell,6.7,6
840,Narue no Sekai,6.7,6
31848,Ojisan to Marshmallow,6.7,6
10611,R-15,6.7,6
23,Ring ni Kakero 1,6.7,6
472,To Heart,6.7,6
32601,12-sai.: Chicchana Mune no Tokimeki,6.69,6
4744,Akaneiro ni Somaru Saka,6.69,6
375,Bannou Bunka Neko-Musume (1998),6.69,6
6511,Beast Wars Neo,6.69,6
119,Final Approach,6.69,6
241,Girls Bravo: First Season,6.69,6
973,Glass no Kantai: La Legende du Vent de l&#039;Univers,6.69,6
863,Joshikousei: Girl&#039;s High,6.69,6
1572,Jungle Taitei,6.69,6
412,Kore ga Watashi no Goshujinsama,6.69,6
1810,Kyoushirou to Towa no Sora,6.69,6
9936,Maken-Ki!,6.69,6
7103,Miracle笘㎱rain: Oedo-sen e Youkoso,6.69,6
6428,Psychoarmor G4rian,6.69,6
14921,RDG: Red Data Girl,6.69,6
5636,RESTOL: 5 Rescue Team,6.69,6
31716,Rewrite,6.69,6
10073,Seikon no Qwaser II,6.69,6
1005,Star Ocean EX,6.69,6
925,Transformers Headmasters,6.69,6
744,Trouble Chocolate,6.69,6
7160,Yoroshiku Mechadock,6.69,6
3812,Yume no Hoshi no Button Nose,6.69,6
16518,Arata Kangatari,6.68,6
32866,Brave Witches,6.68,6
6383,Chargeman Ken!,6.68,6
289,Comic Party,6.68,6
706,Comic Party Revolution,6.68,6
1676,Cosmo Warrior Zero,6.68,6
1661,Cutey Honey,6.68,6
11385,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,6.68,6
1694,iDOLM@STER Xenoglossia,6.68,6
17831,Inu to Hasami wa Tsukaiyou,6.68,6
2568,Kojika Monogatari,6.68,6
4439,Kurenai Sanshirou,6.68,6
3823,Little Lulu to Chicchai Nakama,6.68,6
2686,Tetsujin 28-gou,6.68,6
33341,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,6.68,6
1986,Wakusei Robo Danguard Ace,6.68,6
3295,Yatterman,6.68,6
20533,Z/X: Ignition,6.68,6
2041,Ai to Yuuki no Pig Girl Tonde Buurin,6.67,6
591,Amaenaide yo!!,6.67,6
5276,Happy Happy Clover,6.67,6
33421,Hitori no Shita: The Outcast,6.67,6
3436,Meme Iroiro Yume no Tabi,6.67,6
1062,Nekojiru Gekijou Jirujiru Original,6.67,6
6609,Pucca (2006),6.67,6
197,Rizelmine,6.67,6
9916,Samurai Giants,6.67,6
28283,Sengoku Musou,6.67,6
13679,Tottoko Hamtarou Hai!,6.67,6
30437,Wakako-zake,6.67,6
3800,Arrow Emblem Grand Prix no Taka,6.66,6
3081,Attacker You!,6.66,6
3389,Bus Gamer,6.66,6
5189,Chou Tokkyuu Hikarian,6.66,6
3035,Chouon Senshi Borgman,6.66,6
3185,Fortune Quest L,6.66,6
11307,Ginga Patrol PJ,6.66,6
10187,HenSemi (6),6.66,6
10338,Honto ni Atta! Reibai Sensei,6.66,6
32214,Koukaku no Pandora,6.66,6
3054,La Seine no Hoshi,6.66,6
3391,Maicching Machiko-sensei,6.66,6
31621,Ooyasan wa Shishunki!,6.66,6
682,Otogi Story Tenshi no Shippo,6.66,6
25867,Rolling笘㎥irls,6.66,6
27741,Shounen Hollywood: Holly Stage for 50,6.66,6
2766,Super Doll Licca-chan,6.66,6
4427,Tatakae!! Ramenman,6.66,6
6468,Tensai Bakabon,6.66,6
31573,Brave Beats,6.65,6
9493,Dororon Enma-kun Meeramera,6.65,6
1189,Eden&#039;s Bowy,6.65,6
5883,Examurai Sengoku,6.65,6
3433,Go-Q-Choji Ikkiman,6.65,6
9900,Hamster Club,6.65,6
3435,Joou Heika no Petite Angie,6.65,6
